Nivel,Fecha y hora,Origen,Id. del evento,Categoría de la tarea
Advertencia,14/11/2024 22:22:06,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:21:47,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:21:01,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:20:39,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:20:36,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:20:03,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:20:01,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:19:58,Microsoft-Windows-DNS-Client,1014,(1014),La resolución de nombres para el nombre self.events.data.microsoft.com agotó el tiempo de espera después de que ninguno de los servidores DNS configurados respondiera. PID de cliente 4548.
Advertencia,14/11/2024 22:19:47,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:19:44,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:19:42,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:18:35,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:18:02,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:17:59,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:17:21,Microsoft-Windows-DNS-Client,1014,(1014),La resolución de nombres para el nombre ipv6.msftconnecttest.com agotó el tiempo de espera después de que ninguno de los servidores DNS configurados respondiera. PID de cliente 1788.
Advertencia,14/11/2024 22:17:12,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:17:09,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:16:33,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:16:19,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:16:17,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:16:14,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:16:00,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:15:58,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:15:55,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:15:03,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:14:30,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:14:28,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:13:41,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:12:54,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:12:52,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:12:49,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:12:14,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:12:12,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:12:09,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:11:46,Microsoft-Windows-DNS-Client,1014,(1014),La resolución de nombres para el nombre ipv6.msftconnecttest.com agotó el tiempo de espera después de que ninguno de los servidores DNS configurados respondiera. PID de cliente 1788.
Advertencia,14/11/2024 22:11:40,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:11:37,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:11:34,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:10:58,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:10:56,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:10:42,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:10:40,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:10:37,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:10:00,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:09:58,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:09:25,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:09:22,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:09:20,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:08:32,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:08:30,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:07:16,Microsoft-Windows-DNS-Client,1014,(1014),La resolución de nombres para el nombre boot.net.anydesk.com agotó el tiempo de espera después de que ninguno de los servidores DNS configurados respondiera. PID de cliente 4556.
Advertencia,14/11/2024 22:07:05,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:07:02,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:07:00,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:05:55,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:05:36,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:05:16,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:05:13,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:04:40,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:04:21,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:04:18,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:04:15,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:03:42,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:03:40,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:03:23,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:03:06,Microsoft-Windows-DNS-Client,1014,(1014),La resolución de nombres para el nombre boot.net.anydesk.com agotó el tiempo de espera después de que ninguno de los servidores DNS configurados respondiera. PID de cliente 4556.
Advertencia,14/11/2024 22:03:00,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:02:57,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:02:55,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:02:15,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:02:12,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:01:22,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:01:03,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:01:00,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:00:58,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:00:04,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 22:00:01,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:59:14,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:58:21,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:58:19,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:58:16,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:57:23,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:56:49,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:56:39,Microsoft-Windows-DNS-Client,1014,(1014),La resolución de nombres para el nombre www.msftconnecttest.com agotó el tiempo de espera después de que ninguno de los servidores DNS configurados respondiera. PID de cliente 1788.
Advertencia,14/11/2024 21:56:30,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:56:27,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:55:51,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:55:49,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:55:46,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:55:13,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:54:53,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:54:22,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:53:47,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:53:44,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:53:42,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:52:44,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:52:30,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:52:27,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:52:25,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:52:05,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:52:03,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:51:12,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:51:10,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:51:07,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:50:51,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:50:48,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:50:18,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:50:16,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:48:20,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:47:02,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:46:59,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:46:57,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:45:56,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:45:53,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:45:03,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:44:05,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:44:02,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:43:26,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:43:23,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:43:04,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:43:01,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:42:48,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:42:23,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:42:20,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:41:50,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:41:47,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:41:28,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:40:48,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:40:46,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:40:29,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:40:26,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:39:48,Microsoft-Windows-DNS-Client,1014,(1014),La resolución de nombres para el nombre ipv6.msftconnecttest.com agotó el tiempo de espera después de que ninguno de los servidores DNS configurados respondiera. PID de cliente 1788.
Advertencia,14/11/2024 21:39:42,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:39:39,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:39:36,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:39:00,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:38:41,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:38:27,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:38:24,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:38:22,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:38:05,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:37:28,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:37:26,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:37:23,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:37:04,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:36:47,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:36:44,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:36:42,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:36:29,Microsoft-Windows-DNS-Client,1014,(1014),La resolución de nombres para el nombre boot.net.anydesk.com agotó el tiempo de espera después de que ninguno de los servidores DNS configurados respondiera. PID de cliente 4556.
Advertencia,14/11/2024 21:36:17,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:35:44,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:35:10,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:35:08,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:35:05,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:34:49,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:34:46,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:33:50,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:33:47,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:33:34,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:33:31,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:33:29,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:31:51,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:30:55,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:30:53,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:30:50,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:29:39,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:29:36,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:29:18,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:28:21,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:28:19,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:27:31,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:27:15,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:27:12,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:26:20,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:26:04,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:25:47,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:25:44,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:25:06,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:25:03,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:24:38,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:24:35,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:24:33,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:24:16,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:24:00,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:23:43,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:23:27,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:23:22,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:23:06,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:22:33,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:22:30,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,14/11/2024 21:22:13,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
